city,label,zipcode,dep_id,reg_id
chamoux-sur-gelon,Chamoux-sur-Gelon,73390,73,84
champagneux,Champagneux,73240,73,84
champagny-en-vanoise,Champagny-en-Vanoise,73350,73,84
champ-laurent,Champ-Laurent,73390,73,84
chanaz,Chanaz,73310,73,84
la-chapelle,La Chapelle,73660,73,84
la-chapelle-blanche,La Chapelle-Blanche,73110,73,84
la-chapelle-du-mont-du-chat,La Chapelle-du-Mont-du-Chat,73370,73,84
les-chapelles,Les Chapelles,73700,73,84
la-chapelle-saint-martin,La Chapelle-Saint-Martin,73170,73,84
chateauneuf,Châteauneuf,73390,73,84
le-chatelard,Le Châtelard,73630,73,84
la-chavanne,La Chavanne,73800,73,84
les-chavannes-en-maurienne,Les Chavannes-en-Maurienne,73660,73,84
chignin,Chignin,73800,73,84
chindrieux,Chindrieux,73310,73,84
clery,Cléry,73460,73,84
cognin,Cognin,73160,73,84
cohennoz,Cohennoz,73590,73,84
coise-saint-jean-pied-gauthier,Coise-Saint-Jean-Pied-Gauthier,73800,73,84
la-compote,La Compôte,73630,73,84
conjux,Conjux,73310,73,84
corbel,Corbel,73160,73,84
crest-voland,Crest-Voland,73590,73,84
la-croix-de-la-rochette,La Croix-de-la-Rochette,73110,73,84
cruet,Cruet,73800,73,84
curienne,Curienne,73190,73,84
les-deserts,Les Déserts,73230,73,84
detrier,Détrier,73110,73,84
domessin,Domessin,73330,73,84
doucy-en-bauges,Doucy-en-Bauges,73630,73,84
drumettaz-clarafond,Drumettaz-Clarafond,73420,73,84
dullin,Dullin,73610,73,84
les-echelles,Les Échelles,73360,73,84
ecole,École,73630,73,84
entremont-le-vieux,Entremont-le-Vieux,73670,73,84
epierre,Épierre,73220,73,84
esserts-blay,Esserts-Blay,73540,73,84
feissons-sur-salins,Feissons-sur-Salins,73350,73,84
flumet,Flumet,73590,73,84
fontcouverte-la-toussuire,Fontcouverte-la-Toussuire,73300,73,84
fourneaux,Fourneaux,73500,73,84
freney,Freney,73500,73,84
freterive,Fréterive,73250,73,84
frontenex,Frontenex,73460,73,84
gerbaix,Gerbaix,73470,73,84
la-giettaz,La Giettaz,73590,73,84
gilly-sur-isere,Gilly-sur-Isère,73200,73,84
gresy-sur-aix,Grésy-sur-Aix,73100,73,84
gresy-sur-isere,Grésy-sur-Isère,73460,73,84
grignon,Grignon,73200,73,84
hautecour,Hautecour,73600,73,84
hauteluce,Hauteluce,73620,73,84
hauteville,Hauteville,73390,73,84
la-tour-en-maurienne,La Tour-en-Maurienne,73300,73,84
jacob-bellecombette,Jacob-Bellecombette,73000,73,84
jarrier,Jarrier,73300,73,84
jarsy,Jarsy,73630,73,84
jongieux,Jongieux,73170,73,84
laissaud,Laissaud,73800,73,84
landry,Landry,73210,73,84
lepin-le-lac,Lépin-le-Lac,73610,73,84
lescheraines,Lescheraines,73340,73,84
loisieux,Loisieux,73170,73,84
lucey,Lucey,73170,73,84
la-plagne-tarentaise,La Plagne Tarentaise,73210,73,84
porte-de-savoie,Porte-de-Savoie,73800,73,84
marcieux,Marcieux,73470,73,84
marthod,Marthod,73400,73,84
mercury,Mercury,73200,73,84
mery,Méry,73420,73,84
meyrieux-trouet,Meyrieux-Trouet,73170,73,84
modane,Modane,73500,73,84
les-mollettes,Les Mollettes,73800,73,84
montagnole,Montagnole,73000,73,84
montagny,Montagny,73350,73,84
montailleur,Montailleur,73460,73,84
montcel,Montcel,73100,73,84
montendry,Montendry,73390,73,84
montgilbert,Montgilbert,73220,73,84
monthion,Monthion,73200,73,84
montmelian,Montmélian,73800,73,84
montricher-albanne,Montricher-Albanne,73870,73,84
montsapey,Montsapey,73220,73,84
montvalezan,Montvalezan,73700,73,84
montvernier,Montvernier,73300,73,84
la-motte-en-bauges,La Motte-en-Bauges,73340,73,84
la-motte-servolex,La Motte-Servolex,73290,73,84
motz,Motz,73310,73,84
moutiers,Moûtiers,73600,73,84
mouxy,Mouxy,73100,73,84
myans,Myans,73800,73,84
nances,Nances,73470,73,84
notre-dame-de-bellecombe,Notre-Dame-de-Bellecombe,73590,73,84
la-lechere,La Léchère,73260,73,84
notre-dame-des-millieres,Notre-Dame-des-Millières,73460,73,84
notre-dame-du-cruet,Notre-Dame-du-Cruet,73130,73,84
notre-dame-du-pre,Notre-Dame-du-Pré,73600,73,84
novalaise,Novalaise,73470,73,84
le-noyer,Le Noyer,73340,73,84
ontex,Ontex,73310,73,84
orelle,Orelle,73140,73,84
pallud,Pallud,73200,73,84
peisey-nancroix,Peisey-Nancroix,73210,73,84
planaise,Planaise,73800,73,84
planay,Planay,73350,73,84
plancherine,Plancherine,73200,73,84
le-pont-de-beauvoisin,Le Pont-de-Beauvoisin,73330,73,84
le-pontet,Le Pontet,73110,73,84
pralognan-la-vanoise,Pralognan-la-Vanoise,73710,73,84
presle,Presle,73110,73,84
pugny-chatenod,Pugny-Chatenod,73100,73,84
puygros,Puygros,73190,73,84
queige,Queige,73720,73,84
val-d-arc,Val-d'Arc,73220,73,84
la-ravoire,La Ravoire,73490,73,84
rochefort,Rochefort,73240,73,84
valgelon-la-rochette,Valgelon-La Rochette,73110,73,84
rognaix,Rognaix,73730,73,84
rotherens,Rotherens,73110,73,84
ruffieux,Ruffieux,73310,73,84
saint-alban-de-montbel,Saint-Alban-de-Montbel,73610,73,84
saint-alban-d-hurtieres,Saint-Alban-d'Hurtières,73220,73,84
saint-alban-des-villards,Saint-Alban-des-Villards,73130,73,84
saint-alban-leysse,Saint-Alban-Leysse,73230,73,84
saint-andre,Saint-André,73500,73,84
saint-avre,Saint-Avre,73130,73,84
saint-baldoph,Saint-Baldoph,73190,73,84
saint-beron,Saint-Béron,73520,73,84
courchevel,Courchevel,73120,73,84
saint-cassin,Saint-Cassin,73160,73,84
saint-christophe,Saint-Christophe,73360,73,84
saint-colomban-des-villards,Saint-Colomban-des-Villards,73130,73,84
saint-etienne-de-cuines,Saint-Étienne-de-Cuines,73130,73,84
sainte-foy-tarentaise,Sainte-Foy-Tarentaise,73640,73,84
saint-franc,Saint-Franc,73360,73,84
saint-francois-de-sales,Saint-François-de-Sales,73340,73,84
saint-francois-longchamp,Saint François Longchamp,73130,73,84
saint-genix-les-villages,Saint-Genix-les-Villages,73240,73,84
saint-georges-d-hurtieres,Saint-Georges-d'Hurtières,73220,73,84
sainte-helene-du-lac,Sainte-Hélène-du-Lac,73800,73,84
sainte-helene-sur-isere,Sainte-Hélène-sur-Isère,73460,73,84
saint-jean-d-arves,Saint-Jean-d'Arves,73530,73,84
saint-jean-d-arvey,Saint-Jean-d'Arvey,73230,73,84
saint-jean-de-chevelu,Saint-Jean-de-Chevelu,73170,73,84
saint-jean-de-couz,Saint-Jean-de-Couz,73160,73,84
saint-jean-de-la-porte,Saint-Jean-de-la-Porte,73250,73,84
saint-jean-de-maurienne,Saint-Jean-de-Maurienne,73300,73,84
saint-jeoire-prieure,Saint-Jeoire-Prieuré,73190,73,84
saint-julien-mont-denis,Saint-Julien-Mont-Denis,73870,73,84
saint-leger,Saint-Léger,73220,73,84
saint-marcel,Saint-Marcel,73600,73,84
sainte-marie-d-alvey,Sainte-Marie-d'Alvey,73240,73,84
sainte-marie-de-cuines,Sainte-Marie-de-Cuines,73130,73,84
saint-martin-d-arc,Saint-Martin-d'Arc,73140,73,84
les-belleville,Les Belleville,73440,73,84
saint-martin-de-la-porte,Saint-Martin-de-la-Porte,73140,73,84
saint-martin-sur-la-chambre,Saint-Martin-sur-la-Chambre,73130,73,84
saint-michel-de-maurienne,Saint-Michel-de-Maurienne,73140,73,84
saint-nicolas-la-chapelle,Saint-Nicolas-la-Chapelle,73590,73,84
saint-offenge,Saint-Offenge,73100,73,84
saint-ours,Saint-Ours,73410,73,84
saint-pancrace,Saint-Pancrace,73300,73,84
saint-paul-sur-isere,Saint-Paul-sur-Isère,73730,73,84
saint-paul-sur-yenne,Saint-Paul-sur-Yenne,73170,73,84
saint-pierre-d-albigny,Saint-Pierre-d'Albigny,73250,73,84
saint-pierre-d-alvey,Saint-Pierre-d'Alvey,73170,73,84
saint-pierre-de-belleville,Saint-Pierre-de-Belleville,73220,73,84
saint-pierre-de-curtille,Saint-Pierre-de-Curtille,73310,73,84
saint-pierre-d-entremont,Saint-Pierre-d'Entremont,73670,73,84
saint-pierre-de-genebroz,Saint-Pierre-de-Genebroz,73360,73,84
saint-pierre-de-soucy,Saint-Pierre-de-Soucy,73800,73,84
sainte-reine,Sainte-Reine,73630,73,84
saint-remy-de-maurienne,Saint-Rémy-de-Maurienne,73660,73,84
saint-sorlin-d-arves,Saint-Sorlin-d'Arves,73530,73,84
saint-sulpice,Saint-Sulpice,73160,73,84
saint-thibaud-de-couz,Saint-Thibaud-de-Couz,73160,73,84
saint-vital,Saint-Vital,73460,73,84
salins-fontaine,Salins-Fontaine,73600,73,84
seez,Séez,73700,73,84
serrieres-en-chautagne,Serrières-en-Chautagne,73310,73,84
sonnaz,Sonnaz,73000,73,84
la-table,La Table,73110,73,84
val-cenis,Val-Cenis,73480,73,84
thenesol,Thénésol,73200,73,84
thoiry,Thoiry,73230,73,84
la-thuile,La Thuile,73190,73,84
tignes,Tignes,73320,73,84
tournon,Tournon,73460,73,84
tours-en-savoie,Tours-en-Savoie,73790,73,84
traize,Traize,73170,73,84
tresserve,Tresserve,73100,73,84
trevignin,Trévignin,73100,73,84
la-trinite,La Trinité,73110,73,84
ugine,Ugine,73400,73,84
val-d-isere,Val-d'Isère,73150,73,84
valloire,Valloire,73450,73,84
valmeinier,Valmeinier,73450,73,84
venthon,Venthon,73200,73,84
verel-de-montbel,Verel-de-Montbel,73330,73,84
verel-pragondran,Verel-Pragondran,73230,73,84
le-verneil,Le Verneil,73110,73,84
verrens-arvey,Verrens-Arvey,73460,73,84
verthemex,Verthemex,73170,73,84
villard-d-hery,Villard-d'Héry,73800,73,84
villard-leger,Villard-Léger,73390,73,84
villard-sallet,Villard-Sallet,73110,73,84
villard-sur-doron,Villard-sur-Doron,73270,73,84
villarembert,Villarembert,73300,73,84
villargondran,Villargondran,73300,73,84
villarodin-bourget,Villarodin-Bourget,73500,73,84
villaroger,Villaroger,73640,73,84
villaroux,Villaroux,73110,73,84
vimines,Vimines,73160,73,84
vions,Vions,73310,73,84
viviers-du-lac,Viviers-du-Lac,73420,73,84
voglans,Voglans,73420,73,84
yenne,Yenne,73170,73,84
abondance,Abondance,74360,74,84
alby-sur-cheran,Alby-sur-Chéran,74540,74,84
alex,Alex,74290,74,84
alleves,Allèves,74540,74,84
allinges,Allinges,74200,74,84
allonzier-la-caille,Allonzier-la-Caille,74350,74,84
amancy,Amancy,74800,74,84
ambilly,Ambilly,74100,74,84
andilly,Andilly,74350,74,84
annecy,Annecy,74000,74,84
annemasse,Annemasse,74100,74,84
anthy-sur-leman,Anthy-sur-Léman,74200,74,84
araches-la-frasse,Arâches-la-Frasse,74300,74,84
arbusigny,Arbusigny,74930,74,84
archamps,Archamps,74160,74,84
arenthon,Arenthon,74800,74,84
argonay,Argonay,74370,74,84
armoy,Armoy,74200,74,84
arthaz-pont-notre-dame,Arthaz-Pont-Notre-Dame,74380,74,84
ayse,Ayse,74130,74,84
ballaison,Ballaison,74140,74,84
la-balme-de-sillingy,La Balme-de-Sillingy,74330,74,84
la-balme-de-thuy,La Balme-de-Thuy,74230,74,84
bassy,Bassy,74910,74,84
la-baume,La Baume,74430,74,84
beaumont,Beaumont,74160,74,84
bellevaux,Bellevaux,74470,74,84
bernex,Bernex,74500,74,84
le-biot,Le Biot,74430,74,84
bloye,Bloye,74150,74,84
bluffy,Bluffy,74290,74,84
boege,Boëge,74420,74,84
bogeve,Bogève,74250,74,84
bonne,Bonne,74380,74,84
bonnevaux,Bonnevaux,74360,74,84
bonneville,Bonneville,74130,74,84
bons-en-chablais,Bons-en-Chablais,74890,74,84
bossey,Bossey,74160,74,84
le-bouchet-mont-charvin,Le Bouchet-Mont-Charvin,74230,74,84
boussy,Boussy,74150,74,84
brenthonne,Brenthonne,74890,74,84
brizon,Brizon,74130,74,84
burdignin,Burdignin,74420,74,84
cercier,Cercier,74350,74,84
cernex,Cernex,74350,74,84
cervens,Cervens,74550,74,84
chainaz-les-frasses,Chainaz-les-Frasses,74540,74,84
challonges,Challonges,74910,74,84
chamonix-mont-blanc,Chamonix-Mont-Blanc,74400,74,84
champanges,Champanges,74500,74,84
la-chapelle-d-abondance,La Chapelle-d'Abondance,74360,74,84
la-chapelle-rambaud,La Chapelle-Rambaud,74800,74,84
la-chapelle-saint-maurice,La Chapelle-Saint-Maurice,74410,74,84
chapeiry,Chapeiry,74540,74,84
charvonnex,Charvonnex,74370,74,84
chatel,Châtel,74390,74,84
chatillon-sur-cluses,Châtillon-sur-Cluses,74300,74,84
chaumont,Chaumont,74270,74,84
chavannaz,Chavannaz,74270,74,84
chavanod,Chavanod,74650,74,84
chene-en-semine,Chêne-en-Semine,74270,74,84
chenex,Chênex,74520,74,84
chens-sur-leman,Chens-sur-Léman,74140,74,84
chessenaz,Chessenaz,74270,74,84
chevaline,Chevaline,74210,74,84
chevenoz,Chevenoz,74500,74,84
chevrier,Chevrier,74520,74,84
chilly,Chilly,74270,74,84
choisy,Choisy,74330,74,84
clarafond-arcine,Clarafond-Arcine,74270,74,84
clermont,Clermont,74270,74,84
les-clefs,Les Clefs,74230,74,84
la-clusaz,La Clusaz,74220,74,84
cluses,Cluses,74300,74,84
collonges-sous-saleve,Collonges-sous-Salève,74160,74,84
combloux,Combloux,74920,74,84
les-contamines-montjoie,Les Contamines-Montjoie,74170,74,84
contamine-sarzin,Contamine-Sarzin,74270,74,84
contamine-sur-arve,Contamine-sur-Arve,74130,74,84
copponex,Copponex,74350,74,84
cordon,Cordon,74700,74,84
cornier,Cornier,74800,74,84
la-cote-d-arbroz,La Côte-d'Arbroz,74110,74,84
cranves-sales,Cranves-Sales,74380,74,84
crempigny-bonneguete,Crempigny-Bonneguête,74150,74,84
cruseilles,Cruseilles,74350,74,84
cusy,Cusy,74540,74,84
cuvat,Cuvat,74350,74,84
demi-quartier,Demi-Quartier,74120,74,84
desingy,Desingy,74270,74,84
dingy-en-vuache,Dingy-en-Vuache,74520,74,84
dingy-saint-clair,Dingy-Saint-Clair,74230,74,84
domancy,Domancy,74700,74,84
doussard,Doussard,74210,74,84
douvaine,Douvaine,74140,74,84
draillant,Draillant,74550,74,84
droisy,Droisy,74270,74,84
duingt,Duingt,74410,74,84
eloise,Éloise,01200,74,84
entrevernes,Entrevernes,74410,74,84
epagny-metz-tessy,Epagny Metz-Tessy,74370,74,84
essert-romand,Essert-Romand,74110,74,84
etaux,Etaux,74800,74,84
etercy,Étercy,74150,74,84
etrembieres,Étrembières,74100,74,84
evian-les-bains,Évian-les-Bains,74500,74,84
excenevex,Excenevex,74140,74,84
faucigny,Faucigny,74130,74,84
faverges-seythenex,Faverges-Seythenex,74210,74,84
feigeres,Feigères,74160,74,84
fessy,Fessy,74890,74,84
feternes,Féternes,74500,74,84
fillinges,Fillinges,74250,74,84
la-forclaz,La Forclaz,74200,74,84
franclens,Franclens,74910,74,84
frangy,Frangy,74270,74,84
gaillard,Gaillard,74240,74,84
les-gets,Les Gets,74260,74,84
giez,Giez,74210,74,84
le-grand-bornand,Le Grand-Bornand,74450,74,84
groisy,Groisy,74570,74,84
gruffy,Gruffy,74540,74,84
habere-lullin,Habère-Lullin,74420,74,84
habere-poche,Habère-Poche,74420,74,84
hauteville-sur-fier,Hauteville-sur-Fier,74150,74,84
hery-sur-alby,Héry-sur-Alby,74540,74,84
les-houches,Les Houches,74310,74,84
jonzier-epagny,Jonzier-Épagny,74520,74,84
juvigny,Juvigny,74100,74,84
larringes,Larringes,74500,74,84
lathuile,Lathuile,74210,74,84
leschaux,Leschaux,74320,74,84
loisin,Loisin,74140,74,84
lornay,Lornay,74150,74,84
lovagny,Lovagny,74330,74,84
lucinges,Lucinges,74380,74,84
lugrin,Lugrin,74500,74,84
lullin,Lullin,74470,74,84
lully,Lully,74890,74,84
lyaud,Lyaud,74200,74,84
machilly,Machilly,74140,74,84
magland,Magland,74300,74,84
manigod,Manigod,74230,74,84
marcellaz-albanais,Marcellaz-Albanais,74150,74,84
marcellaz,Marcellaz,74250,74,84
margencel,Margencel,74200,74,84
marignier,Marignier,74970,74,84
marigny-saint-marcel,Marigny-Saint-Marcel,74150,74,84
marin,Marin,74200,74,84
val-de-chaise,Val de Chaise,74210,74,84
marlioz,Marlioz,74270,74,84
marnaz,Marnaz,74460,74,84
massingy,Massingy,74150,74,84
massongy,Massongy,74140,74,84
maxilly-sur-leman,Maxilly-sur-Léman,74500,74,84
megeve,Megève,74120,74,84
megevette,Mégevette,74490,74,84
meillerie,Meillerie,74500,74,84
menthon-saint-bernard,Menthon-Saint-Bernard,74290,74,84
menthonnex-en-bornes,Menthonnex-en-Bornes,74350,74,84
menthonnex-sous-clermont,Menthonnex-sous-Clermont,74270,74,84
mesigny,Mésigny,74330,74,84
messery,Messery,74140,74,84
mieussy,Mieussy,74440,74,84
minzier,Minzier,74270,74,84
monnetier-mornex,Monnetier-Mornex,74560,74,84
montagny-les-lanches,Montagny-les-Lanches,74600,74,84
montriond,Montriond,74110,74,84
mont-saxonnex,Mont-Saxonnex,74130,74,84
morillon,Morillon,74440,74,84
morzine,Morzine,74110,74,84
moye,Moye,74150,74,84
la-muraz,La Muraz,74560,74,84
mures,Mûres,74540,74,84
musieges,Musièges,74270,74,84
nancy-sur-cluses,Nancy-sur-Cluses,74300,74,84
nangy,Nangy,74380,74,84
naves-parmelan,Nâves-Parmelan,74370,74,84
nernier,Nernier,74140,74,84
neuvecelle,Neuvecelle,74500,74,84
neydens,Neydens,74160,74,84
nonglard,Nonglard,74330,74,84
novel,Novel,74500,74,84
onnion,Onnion,74490,74,84
orcier,Orcier,74550,74,84
passy,Passy,74190,74,84
peillonnex,Peillonnex,74250,74,84
perrignier,Perrignier,74550,74,84
pers-jussy,Pers-Jussy,74930,74,84
glieres-val-de-borne,Glières-Val-de-Borne,74130,74,84
poisy,Poisy,74330,74,84
praz-sur-arly,Praz-sur-Arly,74120,74,84
presilly,Présilly,74160,74,84
publier,Publier,74500,74,84
quintal,Quintal,74600,74,84
reignier-esery,Reignier-Ésery,74930,74,84
le-reposoir,Le Reposoir,74950,74,84
reyvroz,Reyvroz,74200,74,84
la-riviere-enverse,La Rivière-Enverse,74440,74,84
la-roche-sur-foron,La Roche-sur-Foron,74800,74,84
rumilly,Rumilly,74150,74,84
saint-andre-de-boege,Saint-André-de-Boëge,74420,74,84
saint-blaise,Saint-Blaise,74350,74,84
saint-cergues,Saint-Cergues,74140,74,84
saint-eusebe,Saint-Eusèbe,74150,74,84
saint-eustache,Saint-Eustache,74410,74,84
saint-felix,Saint-Félix,74540,74,84
saint-ferreol,Saint-Ferréol,74210,74,84
saint-germain-sur-rhone,Saint-Germain-sur-Rhône,74910,74,84
saint-gervais-les-bains,Saint-Gervais-les-Bains,74170,74,84
saint-gingolph,Saint-Gingolph,74500,74,84
saint-jean-d-aulps,Saint-Jean-d'Aulps,74430,74,84
saint-jean-de-sixt,Saint-Jean-de-Sixt,74450,74,84
saint-jean-de-tholome,Saint-Jean-de-Tholome,74250,74,84
saint-jeoire,Saint-Jeoire,74490,74,84
saint-jorioz,Saint-Jorioz,74410,74,84
saint-julien-en-genevois,Saint-Julien-en-Genevois,74160,74,84
saint-laurent,Saint-Laurent,74800,74,84
saint-paul-en-chablais,Saint-Paul-en-Chablais,74500,74,84
saint-pierre-en-faucigny,Saint-Pierre-en-Faucigny,74800,74,84
saint-sigismond,Saint-Sigismond,74300,74,84
saint-sixt,Saint-Sixt,74800,74,84
saint-sylvestre,Saint-Sylvestre,74540,74,84
sales,Sales,74150,74,84
sallanches,Sallanches,74700,74,84
sallenoves,Sallenôves,74270,74,84
samoens,Samoëns,74340,74,84
le-sappey,Le Sappey,74350,74,84
savigny,Savigny,74520,74,84
saxel,Saxel,74420,74,84
scientrier,Scientrier,74930,74,84
sciez,Sciez,74140,74,84
scionzier,Scionzier,74950,74,84
serraval,Serraval,74230,74,84
servoz,Servoz,74310,74,84
sevrier,Sevrier,74320,74,84
seyssel,Seyssel,74910,74,84
seytroux,Seytroux,74430,74,84
sillingy,Sillingy,74330,74,84
sixt-fer-a-cheval,Sixt-Fer-à-Cheval,74740,74,84
talloires-montmin,Talloires-Montmin,74210,74,84
taninges,Taninges,74440,74,84
thyez,Thyez,74300,74,84
thollon-les-memises,Thollon-les-Mémises,74500,74,84
thones,Thônes,74230,74,84
thonon-les-bains,Thonon-les-Bains,74200,74,84
filliere,Fillière,74370,74,84
thusy,Thusy,74150,74,84
la-tour,La Tour,74250,74,84
usinens,Usinens,74910,74,84
vacheresse,Vacheresse,74360,74,84
vailly,Vailly,74470,74,84
valleiry,Valleiry,74520,74,84
vallieres-sur-fier,Vallières-sur-Fier,74150,74,84
vallorcine,Vallorcine,74660,74,84
vanzy,Vanzy,74270,74,84
vaulx,Vaulx,74150,74,84
veigy-foncenex,Veigy-Foncenex,74140,74,84
verchaix,Verchaix,74440,74,84
la-vernaz,La Vernaz,74200,74,84
vers,Vers,74160,74,84
versonnex,Versonnex,74150,74,84
vetraz-monthoux,Vétraz-Monthoux,74100,74,84
veyrier-du-lac,Veyrier-du-Lac,74290,74,84
villard,Villard,74420,74,84
les-villards-sur-thones,Les Villards-sur-Thônes,74230,74,84
villaz,Villaz,74370,74,84
ville-en-sallaz,Ville-en-Sallaz,74250,74,84
ville-la-grand,Ville-la-Grand,74100,74,84
villy-le-bouveret,Villy-le-Bouveret,74350,74,84
villy-le-pelloux,Villy-le-Pelloux,74350,74,84
vinzier,Vinzier,74500,74,84
viry,Viry,74580,74,84
viuz-la-chiesaz,Viuz-la-Chiésaz,74540,74,84
viuz-en-sallaz,Viuz-en-Sallaz,74250,74,84
vougy,Vougy,74130,74,84
vovray-en-bornes,Vovray-en-Bornes,74350,74,84
vulbens,Vulbens,74520,74,84
yvoire,Yvoire,74140,74,84
paris,Paris,75000,75,11
allouville-bellefosse,Allouville-Bellefosse,76190,76,28
alvimare,Alvimare,76640,76,28
ambrumesnil,Ambrumesnil,76550,76,28
amfreville-la-mi-voie,Amfreville-la-Mi-Voie,76920,76,28
amfreville-les-champs,Amfreville-les-Champs,76560,76,28
anceaumeville,Anceaumeville,76710,76,28
ancourt,Ancourt,76370,76,28
ancourteville-sur-hericourt,Ancourteville-sur-Héricourt,76560,76,28
ancretieville-saint-victor,Ancretiéville-Saint-Victor,76760,76,28
ancretteville-sur-mer,Ancretteville-sur-Mer,76540,76,28
angerville-bailleul,Angerville-Bailleul,76110,76,28
angerville-la-martel,Angerville-la-Martel,76540,76,28
angerville-l-orcher,Angerville-l'Orcher,76280,76,28
angiens,Angiens,76740,76,28
anglesqueville-la-bras-long,Anglesqueville-la-Bras-Long,76740,76,28
anglesqueville-l-esneval,Anglesqueville-l'Esneval,76280,76,28
val-de-saane,Val-de-Saâne,76890,76,28
anneville-sur-scie,Anneville-sur-Scie,76590,76,28
anneville-ambourville,Anneville-Ambourville,76480,76,28
annouville-vilmesnil,Annouville-Vilmesnil,76110,76,28
anquetierville,Anquetierville,76490,76,28
anveville,Anvéville,76560,76,28
ardouval,Ardouval,76680,76,28
argueil,Argueil,76780,76,28
arques-la-bataille,Arques-la-Bataille,76880,76,28
aubeguimont,Aubéguimont,76390,76,28
aubermesnil-aux-erables,Aubermesnil-aux-Érables,76340,76,28
aubermesnil-beaumais,Aubermesnil-Beaumais,76550,76,28
auberville-la-manuel,Auberville-la-Manuel,76450,76,28
auberville-la-renault,Auberville-la-Renault,76110,76,28
val-de-scie,Val-de-Scie,76720,76,28
aumale,Aumale,76390,76,28
auppegard,Auppegard,76730,76,28
authieux-ratieville,Authieux-Ratiéville,76690,76,28
les-authieux-sur-le-port-saint-ouen,Les Authieux-sur-le-Port-Saint-Ouen,76520,76,28
autigny,Autigny,76740,76,28
les-hauts-de-caux,Les Hauts-de-Caux,76190,76,28
auvilliers,Auvilliers,76270,76,28
auzebosc,Auzebosc,76190,76,28
auzouville-l-esneval,Auzouville-l'Esneval,76760,76,28
auzouville-sur-ry,Auzouville-sur-Ry,76116,76,28
auzouville-sur-saane,Auzouville-sur-Saâne,76730,76,28
avesnes-en-bray,Avesnes-en-Bray,76220,76,28
avesnes-en-val,Avesnes-en-Val,76630,76,28
avremesnil,Avremesnil,76730,76,28
bacqueville-en-caux,Bacqueville-en-Caux,76730,76,28
bailleul-neuville,Bailleul-Neuville,76660,76,28
baillolet,Baillolet,76660,76,28
bailly-en-riviere,Bailly-en-Rivière,76630,76,28
baons-le-comte,Baons-le-Comte,76190,76,28
bardouville,Bardouville,76480,76,28
barentin,Barentin,76360,76,28
baromesnil,Baromesnil,76260,76,28
bazinval,Bazinval,76340,76,28
beaubec-la-rosiere,Beaubec-la-Rosière,76440,76,28
beaumont-le-hareng,Beaumont-le-Hareng,76850,76,28
beauval-en-caux,Beauval-en-Caux,76890,76,28
beaurepaire,Beaurepaire,76280,76,28
beaussault,Beaussault,76870,76,28
beautot,Beautot,76890,76,28
beauvoir-en-lyons,Beauvoir-en-Lyons,76220,76,28
bec-de-mortagne,Bec-de-Mortagne,76110,76,28
belbeuf,Belbeuf,76240,76,28
bellencombre,Bellencombre,76680,76,28
bellengreville,Bellengreville,76630,76,28
belleville-en-caux,Belleville-en-Caux,76890,76,28
la-belliere,La Bellière,76440,76,28
belmesnil,Belmesnil,76590,76,28
benarville,Bénarville,76110,76,28
benesville,Bénesville,76560,76,28
benouville,Bénouville,76790,76,28
bernieres,Bernières,76210,76,28
bertheauville,Bertheauville,76450,76,28
bertreville,Bertreville,76450,76,28
bertreville-saint-ouen,Bertreville-Saint-Ouen,76590,76,28
bertrimont,Bertrimont,76890,76,28
berville-en-caux,Berville-en-Caux,76560,76,28
berville-sur-seine,Berville-sur-Seine,76480,76,28
beuzeville-la-grenier,Beuzeville-la-Grenier,76210,76,28
beuzeville-la-guerard,Beuzeville-la-Guérard,76450,76,28
beuzevillette,Beuzevillette,76210,76,28
bezancourt,Bézancourt,76220,76,28
bierville,Bierville,76750,76,28
bihorel,Bihorel,76420,76,28
biville-la-baignarde,Biville-la-Baignarde,76890,76,28
biville-la-riviere,Biville-la-Rivière,76730,76,28
blacqueville,Blacqueville,76190,76,28
blainville-crevon,Blainville-Crevon,76116,76,28
blangy-sur-bresle,Blangy-sur-Bresle,76340,76,28
bonsecours,Bonsecours,76240,76,28
blosseville,Blosseville,76460,76,28
le-bocasse,Le Bocasse,76690,76,28
bois-d-ennebourg,Bois-d'Ennebourg,76160,76,28
bois-guilbert,Bois-Guilbert,76750,76,28
bois-guillaume,Bois-Guillaume,76230,76,28
bois-heroult,Bois-Héroult,76750,76,28
bois-himont,Bois-Himont,76190,76,28
bois-l-eveque,Bois-l'Évêque,76160,76,28
le-bois-robert,Le Bois-Robert,76590,76,28
boissay,Boissay,76750,76,28
bolbec,Bolbec,76210,76,28
bolleville,Bolleville,76210,76,28
boos,Boos,76520,76,28
bordeaux-saint-clair,Bordeaux-Saint-Clair,76790,76,28
bornambusc,Bornambusc,76110,76,28
bosc-berenger,Bosc-Bérenger,76680,76,28
bosc-bordel,Bosc-Bordel,76750,76,28
bosc-edeline,Bosc-Édeline,76750,76,28
callengeville,Callengeville,76270,76,28
bosc-guerard-saint-adrien,Bosc-Guérard-Saint-Adrien,76710,76,28
bosc-hyons,Bosc-Hyons,76220,76,28
bosc-le-hard,Bosc-le-Hard,76850,76,28
bosc-mesnil,Bosc-Mesnil,76680,76,28
bosville,Bosville,76450,76,28
boudeville,Boudeville,76560,76,28
bouelles,Bouelles,76270,76,28
la-bouille,La Bouille,76530,76,28
bourdainville,Bourdainville,76760,76,28
